"","Sserial","WtFactor","RSex","RAgeCat","eq_inc_quintiles","RClassGp","HEdQual3","Married","ChildHh","skipmeal","paptype","SMNews","PartyId2","Politics","SocTrust","Spend1","Dole","TaxSpend","MuchPov","Poverty1","Poverty2","NatFrEst","incdiffs","welfare2","leftrigh","libauth"
"1884",311884,0.582620027244553,2,6,1,5,4,2,2,-1,0,2,5,4,2,1,3,2,2,2,2,40,-1,3,3.2,3.83333333333333
"1885",311885,0.495401424022431,2,7,3,5,4,2,2,-1,0,8,5,4,-1,-1,2,3,2,1,1,50,-1,-1,-1,-1
"1886",311886,0.648266632608579,2,2,4,2,4,4,1,-1,0,2,5,4,2,1,1,2,2,2,2,40,-1,-1,-1,-1
"1887",311887,1.46035196678497,1,4,4,2,2,1,2,1,0,8,2,2,-1,-1,7,3,2,2,1,20,2,2.125,3,3
"1888",311888,1.44465783586104,2,6,-1,1,3,1,2,1,1,8,1,4,-1,-1,2,3,2,2,2,40,1,3.25,2.6,3.5
"1889",311889,0.77932083983056,1,4,-1,5,4,4,2,-1,0,8,2,4,2,4,1,2,1,1,1,10,-1,3.25,2,4
"1890",311890,1.27458993737083,2,3,4,1,1,4,2,1,0,2,2,2,-1,-1,1,2,2,1,1,3,2,2,2.4,2.66666666666667
"1891",311891,0.965123599348261,2,7,5,1,4,1,2,-1,1,8,1,4,1,3,2,2,1,2,2,10,-1,2.375,3.6,3.33333333333333
"1892",311892,1.87659533070691,1,2,4,1,3,4,2,-1,0,8,5,5,2,3,1,2,1,2,2,30,-1,2.25,2.2,3.66666666666667
"1893",311893,0.539803355699077,2,7,1,-1,1,2,2,1,0,1,2,1,-1,-1,8,3,2,1,1,2,1,1,1,1.66666666666667
"1894",311894,0.449828610028542,1,6,-1,1,3,2,2,-1,2,8,5,2,1,4,3,3,2,1,2,1,-1,2.125,2.4,3.16666666666667
"1895",311895,0.517453993838494,2,2,3,5,1,4,1,-1,0,3,8,3,2,3,1,2,2,2,1,40,-1,2,3,3.5
"1896",311896,0.845984090829801,1,7,2,1,3,1,2,-1,2,8,1,1,2,3,7,2,1,2,1,50,-1,-1,-1,-1
"1897",311897,0.457447364409192,2,6,1,3,3,3,2,1,0,8,5,4,-1,-1,2,2,2,2,2,60,2,3.125,2.8,4.5
"1898",311898,1.04344517808045,2,7,4,1,2,1,2,1,0,8,2,1,-1,-1,1,3,2,2,1,2,1,1.125,1.2,3.33333333333333
"1899",311899,0.960724500939114,2,2,2,3,1,4,1,-1,0,4,2,1,2,4,1,3,2,1,1,7,-1,2,1,2.66666666666667
"1900",311900,1.75358497900723,2,1,-1,2,1,1,2,1,2,3,5,2,-1,-1,2,3,1,1,1,42,1,2.25,1.8,2.83333333333333
"1901",311901,0.926550769732168,1,3,4,1,1,1,1,1,0,1,2,1,-1,-1,1,3,2,1,1,2,1,1.125,2.8,1.66666666666667
"1902",311902,0.931600746321414,2,7,4,2,3,1,2,1,0,8,1,1,-1,-1,3,2,1,2,2,4,4,2.5,5,4
"1903",311903,1.67299302148217,1,3,1,3,3,4,2,-1,2,2,5,1,-1,-1,1,2,1,1,1,50,-1,-1,-1,-1
"1904",311904,2.13326334054305,2,4,4,1,2,1,1,1,0,8,2,3,-1,-1,1,3,2,1,2,5,3,2,3.2,2.83333333333333
"1905",311905,1.3401205330165,2,7,5,1,1,1,2,-1,0,8,2,1,2,3,1,3,2,2,2,2,-1,1.25,2,2.66666666666667
"1906",311906,0.791508906133603,1,4,1,5,4,4,2,4,0,8,2,3,-1,-1,1,3,2,2,1,25,3,3,3,3.16666666666667
"1907",311907,1.18157820313562,1,5,-1,2,2,1,2,-1,0,2,5,4,1,3,2,3,2,2,2,50,-1,3.25,3.2,3.66666666666667
"1908",311908,0.858422285705141,2,3,-1,1,1,1,1,-1,0,8,1,3,2,3,3,3,8,2,1,2,-1,2.875,3.4,3.5
"1909",311909,0.524429812100212,2,5,-1,5,3,2,2,-1,1,3,8,2,1,3,3,3,2,2,2,30,-1,3.125,2.2,3.83333333333333
"1910",311910,0.584225127077159,2,2,4,5,3,4,2,-1,0,1,2,4,-1,-1,7,3,2,2,1,75,-1,-1,-1,-1
"1911",311911,1.03574286209127,1,3,3,1,2,1,1,1,0,2,1,3,-1,-1,2,2,2,2,2,80,2,3.125,3.4,4
"1912",311912,1.40369608369085,1,6,4,1,3,1,2,-1,2,1,4,2,1,3,2,3,1,1,1,998,-1,3.125,3.2,3.33333333333333
"1913",311913,0.937251785516439,1,7,-1,1,3,1,2,1,2,8,2,2,-1,-1,1,2,2,1,1,5,1,2.875,1.8,3
"1914",311914,0.520126142036908,2,8,5,1,1,4,2,1,2,8,3,1,-1,-1,1,3,2,1,1,998,1,1.5,1,2.16666666666667
"1915",311915,0.880821617654852,2,3,2,1,2,1,1,-1,0,2,8,4,1,3,2,2,1,2,2,10,-1,3.625,3.4,3.83333333333333
"1916",311916,0.525192620807721,2,6,-1,5,2,2,2,1,0,2,2,4,-1,-1,1,3,2,1,1,20,1,2.125,3,3.5
"1917",311917,1.05237539235129,2,7,5,4,3,1,2,-1,1,8,1,4,2,3,8,3,2,2,2,50,-1,3,2.6,3.83333333333333
"1918",311918,0.814596385235267,1,7,-1,1,2,3,1,-1,2,8,1,1,-1,-1,1,4,8,2,2,3,-1,-1,-1,-1
"1919",311919,0.988763808823549,2,7,5,1,1,1,2,1,0,7,3,2,-1,-1,1,3,1,2,1,40,2,2.25,2.6,3
"1920",311920,0.929065343728685,2,5,2,2,2,1,2,-1,0,8,2,3,1,3,8,3,2,2,2,5,-1,1.375,1.2,2.5
"1921",311921,0.963281659216905,1,7,3,1,3,1,2,1,1,8,2,1,-1,-1,3,3,2,2,2,10,1,2.125,2.6,3.66666666666667
"1922",311922,1.15047845133855,2,2,1,3,2,1,1,-1,0,2,8,5,2,3,2,2,2,2,2,50,-1,3.375,3.4,4.66666666666667
"1923",311923,0.926469124107259,2,2,1,5,2,1,1,-1,0,4,8,5,2,1,1,2,2,1,1,25,-1,2.875,2.6,4.5
"1924",311924,0.498092484833427,1,7,5,1,1,2,2,1,0,8,2,1,-1,-1,1,3,1,2,1,20,1,2.625,2.4,3.33333333333333
"1925",311925,1.46844149688471,1,2,5,4,2,1,2,-1,0,3,1,2,-1,-1,2,2,2,2,2,10,-1,-1,-1,-1
"1926",311926,1.36784123136543,1,3,-1,5,3,1,2,-1,0,8,8,5,2,3,8,3,1,2,1,30,-1,2.875,1.4,4.33333333333333
"1927",311927,1.06608085588153,1,1,1,-1,2,4,2,5,0,8,5,5,-1,-1,1,2,2,2,2,15,2,2.625,2,4.33333333333333
"1928",311928,1.05414477232849,1,3,-1,3,2,4,2,2,0,2,1,1,-1,-1,2,2,1,2,2,80,1,3.125,2.6,4.5
"1929",311929,0.849677983652116,1,7,5,5,3,1,2,1,0,8,1,2,-1,-1,3,3,2,1,1,20,2,3,2,3.66666666666667
"1930",311930,0.620761080679261,1,3,4,5,2,4,2,-1,0,8,5,5,2,7,2,3,2,2,2,50,-1,3.5,1.8,4.16666666666667
"1931",311931,1.79727101267229,1,3,-1,2,1,4,2,1,0,8,2,4,-1,-1,3,3,2,1,1,6,2,2.5,2.6,3
"1932",311932,0.884669036391075,1,4,3,5,8,4,2,-1,0,8,4,3,1,7,2,3,1,2,2,25,-1,3.75,1.4,3.66666666666667
"1933",311933,0.988356013340471,2,6,-1,1,2,1,2,1,0,8,1,3,-1,-1,1,3,2,1,1,15,2,2.42857142857143,2.4,2.83333333333333
"1934",311934,1.67254505214883,1,2,3,1,8,1,1,1,0,4,8,4,-1,-1,1,2,2,2,2,10,1,2.5,2.2,3.33333333333333
"1935",311935,0.530984701120113,2,4,2,1,3,4,2,1,0,8,2,1,-1,-1,3,3,2,1,1,25,3,2.25,3.4,2.33333333333333
"1936",311936,0.911487244645445,1,7,4,1,3,1,2,-1,2,2,8,1,1,3,3,3,2,2,2,15,-1,2.5,2.8,3.5
"1937",311937,0.549061697617631,2,7,-1,2,3,4,2,-1,0,8,1,2,-1,-1,1,3,2,1,1,5,-1,-1,-1,-1
"1938",311938,0.972866274605476,2,2,-1,2,1,1,2,8,0,2,2,2,-1,-1,1,3,1,2,2,30,3,3.125,3.2,2.4
"1939",311939,1.58020749692687,1,2,4,3,1,1,2,1,0,2,2,4,-1,-1,2,3,2,2,2,7,3,3.25,2.4,3.66666666666667
"1940",311940,0.458780981722941,2,5,3,5,2,2,2,-1,0,4,5,3,-1,-1,1,3,2,2,2,35,-1,-1,-1,-1
"1941",311941,1.06766889727926,2,7,-1,2,2,1,2,-1,0,4,1,1,-1,-1,1,2,2,2,1,25,-1,-1,-1,-1
"1942",311942,0.771902583865657,2,3,-1,3,4,1,1,1,0,1,5,5,-1,-1,2,2,2,2,2,40,1,1.75,2.6,2.66666666666667
"1943",311943,1.17882845760029,1,4,4,3,3,1,2,1,1,4,2,3,-1,-1,1,3,2,2,2,50,2,2.5,2.2,3.66666666666667
"1944",311944,1.17233698145787,1,3,4,4,2,1,1,-1,0,8,1,2,2,1,2,3,1,2,2,3,-1,2.875,5,4.16666666666667
"1945",311945,0.834676573518484,2,1,1,-1,2,4,2,-1,0,8,4,5,1,1,1,3,2,1,1,15,-1,3.25,1.4,4.33333333333333
"1946",311946,0.981755140713506,2,3,-1,1,1,1,1,1,0,4,3,2,-1,-1,1,3,2,1,1,25,2,2,2.6,2
"1947",311947,0.871655675591891,2,3,5,1,1,1,1,-1,0,1,1,2,1,1,2,3,1,2,2,1,-1,3.125,3.8,3.33333333333333
"1948",311948,1.05158847933362,1,6,4,3,2,1,2,1,0,8,6,2,-1,-1,1,3,2,1,1,10,1,2.25,1.6,2.5
"1949",311949,1.58493169449348,2,3,1,1,3,1,1,1,0,1,1,3,-1,-1,2,3,2,2,2,10,3,3,4.6,2.83333333333333
"1950",311950,1.25744447975191,2,4,3,5,2,4,2,1,0,8,1,3,-1,-1,2,2,2,1,1,50,1,2.875,1,5
"1951",311951,0.847757240968331,1,7,5,1,1,1,2,1,1,8,1,3,-1,-1,1,3,2,2,1,15,3,2.25,2.4,3.66666666666667
"1952",311952,0.478630046755328,1,7,4,5,4,3,2,1,1,8,1,1,-1,-1,2,3,1,2,2,60,2,3.375,2.2,4.5
"1953",311953,1.92967561751624,2,2,1,5,1,1,1,-1,0,1,2,3,-1,-1,2,2,1,2,2,75,-1,-1,-1,-1
"1954",311954,0.465742615525221,2,7,-1,1,2,4,2,-1,1,8,1,4,1,9,2,2,2,2,2,50,-1,2.5,5,3.16666666666667
"1955",311955,0.459796391239686,2,7,5,2,3,1,2,1,0,8,1,3,-1,-1,8,3,2,2,1,33,2,9,3,3.33333333333333
"1956",311956,1.78753175886319,2,3,1,2,3,4,1,1,0,2,5,5,-1,-1,3,3,2,1,1,998,2,2.25,2.6,3.16666666666667
"1957",311957,0.554681524821303,1,6,1,5,4,2,2,1,1,8,2,2,-1,-1,1,1,2,2,2,70,2,3.375,1.2,4.5
"1958",311958,0.803901611849267,2,7,4,5,4,2,2,-1,0,8,8,3,2,4,3,3,1,2,2,30,-1,3.25,2.2,3.16666666666667
"1959",311959,1.01725164229463,2,3,4,1,1,2,2,-1,0,2,2,1,2,3,1,3,2,1,1,998,-1,1,1,1.66666666666667
"1960",311960,0.98760402066957,2,5,-1,5,1,1,2,-1,0,6,8,2,1,3,2,3,2,2,1,8,-1,2.25,3.2,3.33333333333333
"1961",311961,1.05360038575453,1,5,-1,3,4,1,2,-1,0,4,4,3,-1,-1,1,2,2,2,2,80,-1,-1,-1,-1
"1962",311962,0.878753529649507,1,7,-1,5,4,1,2,-1,0,8,1,5,2,3,1,2,2,2,1,60,-1,3.125,1.8,4.5
"1963",311963,0.881003203458017,1,7,-1,1,3,1,2,1,4,8,1,2,-1,-1,2,3,1,2,2,50,4,2.875,2.8,3.83333333333333
"1964",311964,1.01802576148614,2,7,5,3,3,1,2,1,0,2,3,2,-1,-1,2,3,2,1,1,30,1,2.875,1,3.66666666666667
"1965",311965,1.34716888052941,1,2,-1,1,1,1,2,-1,2,2,4,4,1,1,1,2,1,1,2,30,-1,3.125,2.8,3.83333333333333
"1966",311966,0.355673311694261,1,7,3,1,4,2,2,1,1,8,3,1,-1,-1,2,3,2,2,2,10,1,2.875,2.4,4.33333333333333
"1967",311967,0.550722237363593,1,7,-1,4,4,3,2,1,0,8,2,5,-1,-1,2,3,2,2,1,100,1,4.125,2,5
"1968",311968,1.40885799080751,1,5,5,1,1,1,2,-1,2,2,2,1,-1,-1,3,2,1,2,1,8,-1,-1,-1,-1
"1969",311969,1.14103302288964,2,7,4,3,3,1,2,1,0,8,3,3,-1,-1,2,3,2,1,1,80,1,2.75,2.4,5
"1970",311970,1.67938276507455,2,1,4,-1,1,4,2,-1,0,3,5,4,2,3,2,2,2,2,2,60,-1,-1,-1,-1
"1971",311971,0.487481551182618,2,7,-1,3,3,3,2,-1,1,8,1,4,2,3,1,3,2,2,1,40,-1,-1,-1,-1
"1972",311972,0.553941151664014,1,7,3,3,4,3,2,-1,0,8,8,5,-1,-1,2,2,1,2,2,33,-1,-1,-1,-1
"1973",311973,0.439968154803509,2,3,1,5,4,4,1,6,0,8,5,5,-1,-1,1,8,2,2,2,50,3,2.375,2.6,3.83333333333333
"1974",311974,0.533917392188929,2,5,1,1,3,2,2,7,0,2,3,4,-1,-1,7,3,2,1,1,70,9,2.5,1.4,4.16666666666667
"1975",311975,0.455267222264589,2,4,3,5,1,2,2,-1,0,8,2,1,-1,-1,1,3,2,1,1,5,-1,-1,-1,-1
"1976",311976,1.07407359790512,2,4,1,1,1,1,1,1,4,3,1,4,-1,-1,2,2,1,2,1,50,1,4.625,2,3.5
"1977",311977,1.40097452165662,2,3,5,1,2,1,2,-1,0,8,1,4,-1,-1,2,3,2,2,1,70,-1,-1,-1,-1
"1978",311978,1.85243304659605,1,2,3,1,1,4,2,1,0,1,1,3,-1,-1,3,3,2,2,2,1,2,2,2.6,2.16666666666667
"1979",311979,0.811914811633524,2,4,5,1,1,1,1,1,0,8,1,2,-1,-1,2,3,2,2,1,40,4,3,3.8,4.33333333333333
"1980",311980,1.58288394063696,2,6,1,5,3,1,2,-1,0,8,2,3,2,1,1,3,2,2,2,65,-1,3.25,1.4,4.5
"1981",311981,0.691559766018111,2,3,3,1,3,4,1,1,0,3,5,4,-1,-1,2,3,2,2,1,50,2,3.125,3,3.66666666666667
"1982",311982,1.03282871279949,2,3,2,1,2,1,1,-1,0,8,4,2,-1,-1,1,3,1,2,2,70,-1,-1,-1,-1
"1983",311983,0.4387174501361,2,4,3,1,1,2,1,1,2,8,2,1,-1,-1,7,3,2,1,1,5,1,1.25,1.2,2.16666666666667
"1984",311984,0.470880881876149,2,6,5,1,1,2,2,1,0,3,4,3,-1,-1,3,3,1,2,1,50,2,3.125,2,3.5
"1985",311985,0.515574599317513,2,3,-1,2,3,4,1,-1,0,4,2,3,2,1,1,2,2,2,2,10,-1,-1,-1,-1
"1986",311986,1.48134657370597,1,3,3,1,1,1,1,1,2,8,1,4,-1,-1,3,2,1,2,2,20,2,3.25,3.4,2.83333333333333
"1987",311987,0.975563794135475,1,3,-1,-1,4,4,2,8,0,8,5,5,-1,-1,3,2,2,2,1,20,3,2,2.4,3.5
"1988",311988,2.78968303974071,2,3,-1,-1,8,1,1,-1,0,2,5,5,2,3,1,3,2,2,2,50,-1,3,2.6,3.5
"1989",311989,0.97415604061652,2,2,5,1,1,1,1,1,1,2,1,2,-1,-1,2,2,2,2,1,10,2,3.375,4,3.33333333333333
"1990",311990,0.398255151633499,1,7,3,2,3,4,2,1,1,8,3,4,-1,-1,1,3,2,1,1,30,1,2,1.6,4
"1991",311991,1.38250752978199,1,2,3,5,1,1,1,1,0,2,5,4,-1,-1,2,2,2,2,2,998,1,3.375,2.6,4
"1992",311992,0.647157587117771,1,4,5,4,1,2,2,1,0,8,1,1,-1,-1,2,3,2,2,1,90,2,3.625,3,3.83333333333333
"1993",311993,1.17333601240489,2,3,-1,3,1,1,1,1,0,3,4,3,-1,-1,8,3,1,2,2,1,1,1.875,1.4,3.16666666666667
"1994",311994,0.928512304325445,1,7,2,4,3,1,2,-1,1,8,2,2,-1,-1,1,2,1,1,1,55,-1,-1,-1,-1
"1995",311995,1.45351450108294,2,5,4,5,3,1,2,1,0,8,2,3,-1,-1,2,3,2,1,1,20,2,3.25,2,3.16666666666667
"1996",311996,0.637028214319705,2,7,3,2,4,3,2,1,1,8,1,3,-1,-1,2,2,1,2,2,10,2,2.625,3.4,4.16666666666667
"1997",311997,0.736763567745902,1,7,3,1,2,1,2,-1,0,8,3,3,1,3,2,3,2,2,2,998,-1,2,1,3.83333333333333
"1998",311998,1.53553924352597,1,4,5,3,2,1,1,1,1,8,5,3,-1,-1,3,3,2,1,1,50,1,2.375,2.4,3.33333333333333
"1999",311999,1.16862417602297,2,6,1,5,3,4,2,-1,0,4,2,4,2,8,1,3,2,2,1,70,-1,2.25,2,3.33333333333333
"2000",312000,1.61304325350246,2,1,3,5,2,4,2,1,0,3,8,5,-1,-1,2,3,2,1,1,70,2,4,2.4,4
"2001",312001,0.589547729594846,1,3,-1,5,4,4,2,-1,0,2,4,4,-1,-1,1,3,2,2,1,25,-1,-1,-1,-1
"2002",312002,1.29542483778558,1,3,4,1,1,1,2,1,0,1,1,1,-1,-1,8,3,2,2,1,20,2,2.375,3.6,3.5
"2003",312003,0.751520350034426,1,7,5,1,2,1,2,1,0,4,4,4,-1,-1,2,2,2,2,2,25,1,2.875,1.8,4.66666666666667
"2004",312004,0.860247043789772,2,7,2,2,4,1,2,-1,1,8,5,1,1,3,1,3,1,2,2,40,-1,2.875,2.4,4
"2005",312005,0.472659996286294,2,3,1,1,2,4,1,1,0,3,8,4,-1,-1,2,2,2,2,2,75,3,3,2.4,3.66666666666667
"2006",312006,0.640253556436168,1,4,1,4,3,4,2,2,0,2,2,2,-1,-1,1,3,2,2,1,15,1,1.875,1.4,2.16666666666667
"2007",312007,0.480034462754416,1,3,4,5,3,4,2,1,0,2,1,3,-1,-1,2,3,2,2,2,80,3,3.375,2.4,3.5
"2008",312008,0.908756535334541,2,7,5,2,2,1,2,1,2,2,1,3,-1,-1,2,2,1,2,2,12,2,2.75,3,3.66666666666667
"2009",312009,2.46259719266616,1,2,3,5,8,4,2,1,0,1,5,3,-1,-1,2,1,8,1,2,30,2,3.25,3,2.66666666666667
"2010",312010,0.582444374810041,1,4,3,5,3,4,2,8,0,8,5,4,-1,-1,3,2,2,2,1,25,8,3,3,3.66666666666667
"2011",312011,0.45536669889842,2,6,4,1,3,2,2,-1,0,2,2,3,2,1,2,2,2,1,1,25,-1,3.25,2.4,4.33333333333333
"2012",312012,3.952423291849,1,1,3,5,3,4,2,8,0,1,2,3,-1,-1,3,2,1,2,2,50,2,3.125,3,3.33333333333333
"2013",312013,0.573603284680856,2,7,5,1,2,3,2,-1,2,8,4,1,2,3,8,3,1,2,2,10,-1,2.875,2.2,4.33333333333333
"2014",312014,0.509322744740402,2,7,5,3,4,3,2,-1,0,8,2,4,2,7,8,3,2,2,1,20,-1,2.875,2.2,4.16666666666667
"2015",312015,0.807060203568378,1,4,5,1,1,4,2,1,2,8,1,2,-1,-1,8,2,1,2,1,5,4,2.75,4,2.5
"2016",312016,1.48218305507426,1,4,1,5,4,4,1,-1,0,8,2,5,2,1,3,3,2,2,1,30,-1,2.375,1.4,3.5
"2017",312017,1.17818308014738,2,4,1,5,4,1,2,-1,0,8,8,5,8,98,1,1,8,8,1,998,-1,-1,-1,-1
"2018",312018,0.567992295724242,2,7,5,3,4,3,2,1,0,8,1,2,-1,-1,7,2,1,2,2,25,2,3.125,3,4.16666666666667
"2019",312019,0.67247415865543,1,3,5,1,1,2,2,1,0,2,1,3,-1,-1,3,2,1,2,2,10,1,3.375,2.2,3.33333333333333
"2020",312020,0.492101265835604,2,7,-1,5,4,3,2,-1,0,8,1,4,2,7,1,2,2,2,1,20,-1,9,9,9
"2021",312021,1.51352904167045,2,5,-1,2,2,1,2,1,2,2,1,3,-1,-1,1,3,1,2,2,25,2,2.5,4.4,3
"2022",312022,1.14444470986538,1,3,3,4,2,1,1,4,0,1,2,2,-1,-1,2,2,2,1,1,80,2,3.25,1.6,4.5
"2023",312023,0.466659104661447,2,7,-1,2,4,3,2,-1,0,8,5,3,1,2,1,3,2,2,1,40,-1,2.375,2,3.16666666666667
"2024",312024,1.01188645549567,2,7,5,2,2,1,2,-1,0,8,3,3,1,9,1,3,2,2,1,10,-1,2.75,2.4,3.16666666666667
"2025",312025,0.674702880255883,2,7,3,2,4,3,2,9,0,8,2,2,-1,-1,1,3,2,2,1,10,2,2,2,3.83333333333333
"2026",312026,0.927152450397182,1,7,3,5,1,1,2,1,1,8,1,2,-1,-1,3,3,1,2,2,12,1,3.125,2.4,4.16666666666667
"2027",312027,1.49716963178626,2,3,2,5,3,1,1,-1,0,3,5,4,-1,-1,2,2,2,2,2,50,-1,-1,-1,-1
"2028",312028,0.495825536269306,2,5,-1,5,4,4,2,2,0,8,4,4,-1,-1,7,2,1,2,1,50,2,3,1.8,3.5
"2029",312029,1.31171601393026,2,7,5,1,2,1,2,1,0,8,1,3,-1,-1,2,3,1,2,1,40,3,3,2.4,4.16666666666667
"2030",312030,0.867490636214938,1,7,5,1,1,1,2,1,1,8,1,3,-1,-1,1,3,2,2,2,20,2,2.5,3.2,4
"2031",312031,0.478110660677419,2,3,3,1,1,2,1,1,0,1,3,4,-1,-1,8,3,2,2,1,20,1,3.25,3.6,4
"2032",312032,1.14530282330688,1,3,1,5,3,1,2,2,1,8,4,3,-1,-1,1,3,2,1,1,20,1,2.625,1.4,4.66666666666667
"2033",312033,1.89769785077031,1,2,4,5,8,1,2,-1,0,3,5,4,2,3,2,2,2,2,1,5,-1,3.625,3,3.66666666666667
"2034",312034,1.5697561152675,2,7,2,-1,4,1,1,-1,0,8,2,1,-1,-1,3,2,2,1,1,25,-1,-1,-1,-1
"2035",312035,2.66501604206824,2,1,1,1,1,4,2,1,0,8,2,4,-1,-1,2,2,2,2,2,43,8,3,2.2,3.83333333333333
"2036",312036,0.853644193373255,2,2,3,1,1,1,1,1,0,2,2,1,-1,-1,1,3,2,2,1,1,1,1.75,3,2.16666666666667
"2037",312037,0.374296332622706,1,7,4,5,1,3,2,1,0,7,3,2,-1,-1,1,3,2,1,1,50,2,3.125,4,3.5
"2038",312038,2.13708294661371,2,4,3,1,2,1,1,-1,0,8,2,3,-1,-1,2,3,2,1,1,5,-1,-1,-1,-1
"2039",312039,1.06197583005627,1,3,5,1,2,1,2,-1,1,2,2,2,2,7,2,2,1,2,2,50,-1,-1,-1,-1
"2040",312040,0.441731261479475,1,4,-1,5,2,2,2,1,1,8,2,4,-1,-1,1,3,2,1,1,50,1,2.125,1.6,3.83333333333333
"2041",312041,0.818578046437275,1,7,4,3,2,1,2,1,1,8,1,1,-1,-1,2,3,2,1,2,50,2,2.75,1.8,4.5
"2042",312042,0.731859267718283,2,6,3,8,4,3,2,1,0,8,5,5,-1,-1,1,3,2,1,1,30,2,3,1.4,5
"2043",312043,0.677132471107625,1,7,5,1,2,1,2,-1,1,4,1,1,2,7,1,3,2,2,2,20,-1,2.375,3.8,4.5
"2044",312044,1.35244376887418,1,7,-1,1,1,1,1,1,0,8,6,1,-1,-1,1,3,2,1,1,10,1,1.5,1,2.33333333333333
"2045",312045,1.00276359216137,2,3,1,5,3,1,1,-1,0,3,3,3,2,1,8,2,2,2,2,20,-1,2.875,2.8,3.5
"2046",312046,0.971043061668932,1,7,2,5,4,1,2,2,1,8,4,1,-1,-1,1,3,2,1,1,6,2,2.375,1.4,4.66666666666667
"2047",312047,0.896848449864832,2,3,1,5,3,4,1,3,0,4,5,4,-1,-1,1,3,2,1,1,50,2,3.5,2,4.66666666666667
"2048",312048,0.849533481403035,1,3,1,5,4,4,2,-1,0,4,4,4,-1,-1,1,3,2,1,2,50,-1,-1,-1,-1
"2049",312049,1.05787995150768,1,4,1,4,3,1,1,1,1,8,1,2,-1,-1,8,3,1,2,2,60,2,3,2.4,4
"2050",312050,0.51743168190012,1,7,5,1,1,1,2,-1,2,8,1,2,2,3,7,2,1,2,1,25,-1,3.5,3.6,3
"2051",312051,1.52104797948469,1,2,-1,5,4,4,2,-1,0,1,5,3,1,4,3,1,1,2,2,25,-1,3,3,3
"2052",312052,0.391171914676785,1,7,-1,3,4,2,2,-1,0,8,3,4,2,1,2,2,2,2,2,60,-1,-1,-1,-1
"2053",312053,1.44283728057921,2,2,2,5,4,4,1,-1,0,2,5,5,-1,-1,1,2,2,2,2,15,-1,-1,-1,-1
"2054",312054,0.641863909772269,2,7,2,5,4,2,2,1,0,8,4,2,-1,-1,3,3,2,2,1,50,2,2.5,2,4.33333333333333
"2055",312055,0.453128675506484,2,7,3,5,4,3,2,1,0,8,1,4,-1,-1,2,3,1,2,8,20,2,3.5,2.8,3.5
"2056",312056,0.818267471671821,2,3,1,1,1,1,1,1,0,2,2,2,-1,-1,2,3,2,2,2,50,2,2.75,2,3.66666666666667
"2057",312057,1.61523995963455,1,3,2,5,2,1,2,1,0,8,5,5,-1,-1,2,2,2,2,2,65,3,3.625,2.2,3.83333333333333
"2058",312058,0.975707863743092,2,6,3,2,2,1,2,1,0,8,3,3,-1,-1,1,3,2,2,1,10,1,1.875,3,2.5
"2059",312059,0.728008449656269,1,2,2,5,4,4,2,-1,0,3,2,3,-1,-1,1,2,2,1,1,998,-1,-1,-1,-1
"2060",312060,1.6637404275145,1,2,4,5,3,1,2,1,0,5,1,4,-1,-1,2,3,1,2,2,10,3,3.875,3.2,3.83333333333333
"2061",312061,0.485099643600836,1,5,-1,3,3,4,2,1,2,8,1,3,-1,-1,2,2,1,2,2,998,4,2.875,4,3.33333333333333
"2062",312062,0.618355223302133,2,5,-1,1,4,3,1,1,0,1,8,5,-1,-1,2,3,1,2,2,80,3,3.875,4,3.83333333333333
"2063",312063,1.12964898984507,2,4,4,2,1,4,1,-1,0,2,6,3,1,3,2,2,2,8,2,20,-1,2.875,1.2,3.66666666666667
"2064",312064,0.892614373271359,1,7,2,3,2,1,2,-1,0,8,3,2,2,7,3,3,1,2,2,25,-1,2.625,1.6,3.5
"2065",312065,1.4260494320335,1,2,3,5,2,1,1,1,0,8,5,1,-1,-1,1,4,2,2,1,2,1,1.375,2.2,1.83333333333333
"2066",312066,0.400480999258511,1,6,3,5,3,4,2,1,0,8,1,3,-1,-1,2,2,8,2,2,30,3,3.25,2,4
"2067",312067,2.48816704487822,1,2,5,5,1,4,2,-1,0,2,2,3,-1,-1,2,2,2,2,2,998,-1,-1,-1,-1
"2068",312068,1.29645773837867,2,4,1,1,1,1,1,-1,0,2,3,2,1,3,1,3,2,1,1,10,-1,1.125,1.8,2.33333333333333
"2069",312069,0.792436304015322,2,2,4,1,1,4,2,1,2,8,2,3,-1,-1,1,3,1,1,2,20,1,2.25,1.6,2.33333333333333
"2070",312070,0.952012090742601,1,6,1,2,1,1,2,1,0,8,8,1,-1,-1,7,3,2,2,1,70,1,2.75,2,4.16666666666667
"2071",312071,0.693266598400754,1,7,5,1,1,1,2,1,2,8,1,2,-1,-1,1,3,2,2,2,5,2,2,2.8,2.66666666666667
"2072",312072,2.82571762369159,1,1,-1,-1,3,4,2,1,0,5,3,5,-1,-1,1,3,2,1,1,20,2,2.57142857142857,2.8,2.66666666666667
"2073",312073,1.18950159891307,1,2,3,1,1,4,2,-1,0,2,1,2,2,2,2,1,1,2,1,15,-1,3.375,3.2,3.33333333333333
"2074",312074,0.467830914067542,2,4,3,4,2,4,2,-1,0,8,4,4,1,3,3,3,8,2,2,40,-1,3.25,2.8,3.5
"2075",312075,1.28972707331241,1,3,4,1,1,1,1,-1,0,8,1,3,2,1,1,3,2,2,1,60,-1,2.5,3,2.33333333333333
